𠼱,"k ɛː u ˥, k ɛː u ˧ ˥"
key key卡卡,kʰ iː ˥   kʰ iː ˥   kʰ aː ˥   kʰ aː ˥
key卡,kʰ iː ˥   kʰ aː ˥
key卡咁笑,kʰ iː ˥   kʰ aː ˥   k ɐ m ˧   s iː u ˧
枅,k ɐ i ˥
㒅,kʰ ɐ i ˧ ˥
㛷,k ɐ i ˥
䡡,"k ɐ i ˥, h ɐ m ˨ ˩, h ɐ m ˨"
㡁,"kʰ ɐ i ˧ ˥, kʰ w aː ˥, kʰ w aː ˧, pʰ ɔː ŋ ˨ ˩, tʰ ɐ p ˧"
䈤,kʰ iː m ˨ ˩
䯡,k iː m ˧
㐸,"k iː m ˥, h iː m ˧"
㨜,kʰ iː n ˨ ˩
㭴,k iː n ˥
䮿,k iː n ˧ ˥
䵛,"k iː n ˧, h iː n ˥"
㨴,"k iː n ˧, h iː n ˥, kʰ iː n ˧ ˥, t s iː n ˩ ˧"
㹇,"k iː n ˥, h ɔː k ˨, h ɔː t ˧"
䋌,"k iː n ˥, kʰ iː n ˨ ˩"
㓺,"k iː n ˥, k iː n ˨, kʰ iː n ˨ ˩"
䭈,"k iː n ˥, t s iː n ˥"
䋗,"k iː n ˥, t s iː n ˧ ˥"
䂩,"k iː n ˧ ˥, t s iː n ˨"
㔓,"k iː n ˧ ˥, t s iː n ˧ ˥"
𥈲,kʰ iː p ˥
𠲵,k iː p ˧
䀷,k iː p ˧
㲹,"k iː p ˧, k w aː i ˧ ˥, kʰ aː u ˨ ˩, t s iː ˨"
𠹳,k iː t ˨
㓶,kʰ iː t ˧
㓗,k iː t ˧
䩤,"k iː t ˧, kʰ iː t ˧"
㘶,"k iː t ˨, m iː u ˩ ˧"
䁓,"k ɐ i ˧, t s ʊ ŋ ˥"
䆻,kʰ iː u ˧
㚁,kʰ iː u ˨ ˩
㤭,k iː u ˥
䥞,k iː u ˧ ˥
𫏋,"k iː u ˧ ˥, h iː u ˥"
䀉,"k iː u ˧ ˥, kʰ iː u ˨ ˩"
𠽤,kʰ ɪ k ˥
𠽤,k ɪ k ˥
㖆,kʰ ʊ k ˥
㘲,k ʊ k ˥
䃒,"k ɐ k ˧, h aː t ˨"
䵈,"k ʊ k ˥, h ʊ k ˥"
㟳,"k ɐ k ˧, h ɐ m ˧ ˥, l ɵ t ˨"
䕟,"k ʊ k ˥, h ɪ ŋ ˥"
㻷,"k ɪ k ˥, kʰ ɐ k ˧"
㯏,"k ʊ k ˥, k ʊ k ˥"
㔏,"k ɐ k ˧, l ɪ k ˨"
㾗,"k ɐ k ˧, l œː ŋ ˨, l ɔː ŋ ˩ ˧"
㬬,"ɐ k ˥, k ɵ y ˧ ˥, k ɵ y ˨"
㭲,"k ɪ k ˨, t s iː n ˥"
㦽,"k ʊ k ˥, t s ʊ k ˥"
𠸐,kʰ ɐ m ˥
𢫏,kʰ ɐ m ˧ ˥
𡄎,k ɐ m ˧ ˥
㕋,kʰ ɐ m ˨ ˩
㩒,k ɐ m ˨
䃭,k ɐ m ˧ ˥
㘚,"k ɐ m ˥, h ɐ m ˧"
䛓,"k ɐ m ˥, h ɐ m ˨ ˩"
㩒,"k ɐ m ˨, kʰ aː m ˨ ˩"
㩒𨋢,k ɐ m ˨   l iː p ˥
𡁵,k ɐ n ˧ ˥
㘦,kʰ ɐ n ˨ ˩
㫔,k ɐ n ˧
㝻,k ɐ n ˧ ˥
𠼰,kʰ ɐ ŋ ˥
𠶥,kʰ ʊ ŋ ˨ ˩
𡎴,k ʊ ŋ ˧
𠾶,k ɪ ŋ ˧ ˥
㑋,kʰ ʊ ŋ ˨ ˩
㒶,k ʊ ŋ ˥
㤨,k ʊ ŋ ˧ ˥
䓳,"k ɪ ŋ ˧, h aː n ˧ ˥"
𫚉,"k ʊ ŋ ˥, h ʊ ŋ ˨ ˩"
㹵,"k ɪ ŋ ˧, h ɪ ŋ ˩ ˧"
㬌,"k ɪ ŋ ˧ ˥, kʰ aː i ˧"
㥤,"k ɪ ŋ ˥, kʰ aː n ˨ ˩, t s iː u ˧ ˥"
㢣,"kʰ ɪ ŋ ˨ ˩, kʰ ɪ ŋ ˨ ˩"
㫒,"k ʊ ŋ ˥, k ʊ ŋ ˧ ˥"
㧬,"k ʊ ŋ ˥, k ʊ ŋ ˧ ˥, ŋ ʊ ŋ ˧ ˥"
䔛,"kʰ ɪ ŋ ˧ ˥, l œː k ˨"
䁚,"kʰ ɪ ŋ ˨ ˩, s yː n ˧ ˥"
㕬,"k ʊ ŋ ˥, t s ʊ ŋ ˨"
䔈,"k ʊ ŋ ˧, w aː ˥"
䓸,"k ɐ n ˥, h ɛː k ˧, t s iː n ˨"
䲬,"k ɐ n ˥, kʰ e i ˨ ˩, t s iː ˥"
䅐,"k ɐ n ˧ ˥, t s iː n ˨"
𠹭,kʰ ɔː ˥
𠵩,k ɔː ˧ ˥
㢦,k ɔː ˥
𪨗,k œː k ˧
㕁,kʰ œː k ˧
䖼,k œː k ˧
㩖,kʰ œː ŋ ˨ ˩
㩀,k œː ŋ ˧
㛨,k œː ŋ ˧ ˥
䲔,"k œː ŋ ˥, kʰ ɪ ŋ ˨ ˩"
𡀲,k ɔː i ˥
㧉,kʰ ɔː i ˧
㨟,k ɔː i ˥
䪱,k ɔː i ˧ ˥
䀭,"k ɔː i ˥, h ɐ i ˨ ˩"
㱾,"k ɔː i ˥, h ɔː i ˥"
䒧,"k ɔː i ˥, h ɵ y ˧"
䏗,"kʰ ɔː i ˧, kʰ uː i ˧ ˥"
㱯,"k ɔː i ˥, ŋ ɔː i ˨ ˩"
㤩,kʰ ɔː k ˧
䇶,k ɔː k ˧
䫦,"k ɔː k ˧, h aː p ˧, kʰ ɔː i ˧"
㠷,"k ɔː k ˧, h ɔː n ˨, kʰ aː u ˧"
䁷,"k ɔː k ˧, ʊ k ˥, t s ʊ k ˥"
䉓,"kʰ ɔː k ˧, l ɔː k ˧, l ɔː k ˨"
㐹,"k ɔː ˥, kʰ w ɔː k ˧, ŋ aː t ˨"
㗻,"k ɔː ˨, k w ɔː ˥, k w ɔː ˧"
𣔼,k ɔː n ˥
㿻,k ɔː n ˥
䵟,k ɔː n ˧ ˥
𧊵,k ɔː ŋ ˧
㰠,kʰ ɔː ŋ ˧
㢜,kʰ ɔː ŋ ˧ ˥
㓻,k ɔː ŋ ˥
䁰,k ɔː ŋ ˧ ˥
䐟,"k ɔː ŋ ˧ ˥, h ɔː ŋ ˨, ŋ aː u ˥"
䊯,"kʰ ɔː ŋ ˨ ˩, kʰ w ɔː ŋ ˧"
㶥,"k ɔː n ˥, s œː ŋ ˧ ˥"
𠰲,k ɔː t ˥
䈓,"k ɔː t ˧, h aː p ˥"
㓣,"k ɔː t ˧, t s ɐ k ˨"
𣓌,k o u ˥
𣉞,k o u ˧ ˥
㟸,k o u ˥
㚖,k o u ˧ ˥
㚏,"k o u ˧ ˥, t s yː ˩ ˧"
㠊,kʰ ɵ y ˥
㜹,kʰ ɵ y ˨ ˩
㜘,k ɵ y ˨
㪯,k ɵ y ˧ ˥
䣰,"k ɵ y ˨, h ɐ i ˨ ˩"
㓚,"k ɵ y ˨, k ʊ ŋ ˥, kʰ ʊ ŋ ˨ ˩"
䔅,"k ɵ y ˥, k ɔː ˥"
㲘,"kʰ ɵ y ˨ ˩, kʰ uː i ˧ ˥"
㯫,"kʰ ɵ y ˨ ˩, ŋ aː u ˥"
𢲩,kʰ ɐ p ˥
𥄫,k ɐ p ˨
㒆,kʰ ɐ p ˥
䀹,k ɐ p ˨
㱄,"k ɐ p ˧, h aː k ˥, m aː k ˨"
𠶲,"k ɐ p ˨, kʰ ɐ p ˨"
㼪,"k ɐ p ˧, tʰ iː u ˩ ˧, t s aː u ˥, t s iː p ˧"
䀹,"k ɐ p ˨, t s iː p ˧"
㓤,k ɐ t ˥
㓤,"k ɐ t ˥, h ɔː t ˧, kʰ iː t ˧, kʰ iː t ˨"
𠴰,k ɐ u ˨
𦱄,k uː ˥
𦍩,k uː ˧ ˥
㛏,kʰ ɐ u ˨ ˩
㝌,k ɐ u ˧
㺃,k ɐ u ˧ ˥
㼋,k uː ˥
㚉,k uː ˧ ˥
䡈,"k ɐ u ˧, h e i ˧"
䰘,"k ɐ u ˧ ˥, h iː p ˧, l aː u ˨ ˩"
㱮,kʰ uː i ˧ ˥
䠩,k uː i ˨
䙌,"k uː i ˧ ˥, kʰ uː i ˧ ˥"
㹟,"kʰ uː i ˧ ˥, kʰ yː t ˧"
䛩,"kʰ uː i ˧ ˥, ɔː k ˧, w uː ˧"
㷐,"kʰ uː i ˧ ˥, w aː i ˧ ˥"
䢋,"k ɐ u ˧ ˥, k e i ˨"
䀊,"k ɐ u ˧ ˥, k e i ˧, k e i ˨, h ɐ u ˨"
㧽,"k uː ˧, k ʊ k ˨"
㘙,"k ɐ u ˥, k ɐ u ˧ ˥, h ɐ u ˨, ŋ ɐ m ˨ ˩"
㮡,k uː n ˧
䏓,k uː n ˧ ˥
㐫,"k uː n ˧, h ʊ ŋ ˥, t s ʊ ŋ ˥"
䘾,"k uː n ˧ ˥, kʰ ɔː ŋ ˧"
㷄,"k uː n ˧, kʰ uː i ˧ ˥"
䗆,"k uː n ˥, k uː n ˧ ˥, s ʊ ŋ ˥"
䲘,"k uː n ˧ ˥, s ʊ ŋ ˥"
㺢,kʰ uː t ˧
䧸,"k uː ˥, t s ɪ ŋ ˨ ˩"
㪱,"kʰ uː t ˧, w uː n ˨"
䉉,"k uː ˥, w uː ˨ ˩"
䋀,kʰ w aː ˧
㧓,k w aː ˥
䈑,k w aː ˧ ˥
𧊅,k w aː i ˧ ˥
㛻,kʰ w aː i ˧ ˥
㙺,k w aː i ˨
䌆,k w aː i ˧ ˥
㕤,"k w aː i ˧ ˥, kʰ aː u ˨ ˩"
䶯,"k w aː i ˥, k w aː i ˧ ˥, kʰ w aː i ˥"
㻑,"k w aː i ˧, k w ɐ n ˧"
㨳,"k w aː i ˧ ˥, kʰ yː t ˧, w ɐ n ˨ ˩"
䢖,"k w aː i ˧, l ɵ t ˨, w aː t ˨"
䃬,"k w aː i ˥, ŋ aː i ˩ ˧"
㧪,"k w aː i ˧ ˥, ŋ aː i ˨ ˩"
㠏,"k w aː i ˧, w aː ˨ ˩, w ɐ t ˨"
㜳,"k w aː i ˥, w ɐ i ˨ ˩"
𡃈,kʰ w aː k ˥
𡃈,"kʰ w aː k ˥, kʰ w aː k ˧"
𨶹,k w aː n ˥
㡓,kʰ w aː n ˥
㻒,kʰ w aː n ˧ ˥
䚪,k w aː n ˥
㨰,k w aː n ˧ ˥
㧦,"k w aː ŋ ˥, h yː n ˧"
䍔,"k w aː ŋ ˥, w aː ŋ ˨ ˩"
䎕,"k w aː ŋ ˥, w aː t ˨"
㒭,"kʰ w aː n ˥, kʰ w aː n ˥, l ɵ y ˨ ˩"
㖥,"kʰ w aː n ˧, l ɵ n ˥, t s ɵ n ˥"
㴫,"k w aː n ˨, ŋ aː ˨ ˩"
䙛,"k w aː n ˧ ˥, w aː n ˨"
䪲,"kʰ w aː n ˥, w aː n ˨ ˩, w aː n ˨"
㙥,"k w aː n ˧ ˥, w aː n ˨, w ɐ t ˨"
𡁸,kʰ w aː t ˥
㩿,k w aː t ˨
㓉,"k w aː t ˧, k w ɐ t ˧, kʰ uː t ˧, w uː n ˨, w uː t ˨"
䯇,"k w aː t ˨, kʰ yː t ˧"
䴜,"k w aː t ˧, n e i ˨, w aː i ˥, w ɐ i ˨ ˩, w uː n ˨"
㑮,"k w aː t ˥, w aː n ˨ ˩"
㠨,"k w aː t ˥, w aː t ˥"
䱻,"k w aː t ˥, w aː ˨ ˩, w ɐ t ˨"
䮩,"k w aː t ˥, w uː t ˨"
𠺌,k w ɛː ˥
𪚩,k w ɐ i ˥
䂓,kʰ w ɐ i ˥
㔒,kʰ w ɐ i ˨ ˩
㑧,k w ɐ i ˧
㸵,k w ɐ i ˧ ˥
㧔,"k w ɐ i ˧, tʰ iː m ˨ ˩"
䧍,k w ɪ k ˥
䬘,"k w ɪ k ˥, h ɐ u ˥, h o u ˧, m ɐ n ˩ ˧, t s ɪ ŋ ˨ ˩"
䦗,"k w ɪ k ˥, kʰ w ɪ k ˥"
䴗,"k w ɪ k ˥, k w ɪ ŋ ˧ ˥"
䧐,"k w ɪ k ˥, k w ɔː k ˧, w ɔː ŋ ˨"
㷦,"k w ɪ k ˥, t s ɪ k ˨"
㶁,"k w ɪ k ˥, w ɐ k ˨"
𠳁,kʰ w ɐ n ˧
㟒,kʰ w ɐ n ˥
㪊,kʰ w ɐ n ˨ ˩
㚬,k w ɐ n ˥
㯻,k w ɐ n ˧ ˥
𥔀,k w ɐ ŋ ˥
𡆀,k w ɐ ŋ ˧ ˥
䌹,k w ɪ ŋ ˥
㓏,k w ɪ ŋ ˧ ˥
䁝,"k w ɪ ŋ ˥, t s ɪ ŋ ˨ ˩"
㷡,"k w ɪ ŋ ˧ ˥, w aː n ˨ ˩, w ɔː ˥"
㳀,k w ɔː ˧
䙨,k w ɔː ˧ ˥
㗥,kʰ w ɔː k ˧
㕵,k w ɔː k ˧
㰌,"k w ɔː k ˧, h ɔː k ˨, kʰ ɔː k ˧"
䭽,"k w ɔː k ˧, kʰ w aː n ˨ ˩"
䬎,"k w ɔː k ˧, kʰ w ɔː ŋ ˨ ˩"
㞅,"k w ɔː ˧ ˥, kʰ ɔː ŋ ˧, kʰ w ɔː k ˧"
䤋,"k w ɔː k ˧, w ɪ k ˨"
䣬,"k w ɔː ˥, l ɔː ˧ ˥"
㾠,kʰ w ɔː ŋ ˨ ˩
㫕,k w ɔː ŋ ˥
㫛,k w ɔː ŋ ˧ ˥
㤮,"k w ɔː ŋ ˧ ˥, kʰ w ɔː ŋ ˨ ˩"
䵃,"kʰ w ɔː ŋ ˧, w ɔː ŋ ˨ ˩"
𥇣,k w ɐ t ˨
㒴,k w ɐ t ˥
𠵯,"k w ɪ t ˥, k w ɪ t ˧"
㑹,"k w ɐ t ˧, m ɔː k ˨, w uː i ˨"
䑏,kʰ yː n ˨ ˩
㢾,k yː n ˧
㢧,k yː n ˧ ˥
䅌,"k yː n ˥, h aː ˥, s yː n ˨"
㪻,"k yː n ˧, h yː n ˧"
䉵,"k yː n ˨, t s ɐ n ˨, t s yː n ˧ ˥"
㳙,"k yː n ˥, t s yː n ˩ ˧"
𫐆,kʰ yː t ˧
䀗,kʰ yː t ˧
㭈,"kʰ yː t ˧, l ɐ i ˨"
㵐,"kʰ yː t ˧, t s yː t ˧"
䮹,"kʰ yː t ˧, w aː i ˧"
㜧,"kʰ yː t ˧, w aː t ˥"
k仔,kʰ e i ˥   t s ɐ i ˧ ˥
k金,kʰ e i ˥   k ɐ m ˥
𡅈,l aː ˧
㙤,l aː ˧
㗿,l aː ˨ ˩
label,l e i ˥   p o u ˧ ˥
𡃤,l aː i ˨
𦧺,l aː i ˧ ˥
䄤,l aː i ˨
㥎,l aː i ˨ ˩
𦧺,"l aː i ˧ ˥, l aː i ˩ ˧"
䋥,"l aː i ˨, l e i ˨ ˩"
㰚,"l aː i ˨ ˩, l e i ˨ ˩"
䜲,"l aː i ˨, l iː p ˨"
䘈,"l aː i ˨, l iː t ˨"
䚕,"l aː i ˨, l ɐ k ˨"
䣦,"l aː i ˨, l ɵ y ˨"
𨊛,l aː k ˧
㖀,"l aː k ˨, l ɐ k ˨, l ɵ t ˧"
𨅏,l aː m ˧
㜮,l aː m ˨
㞩,l aː m ˨ ˩
䫐,"l aː m ˨ ˩, l aː u ˩ ˧"
䎆,"l aː m ˩ ˧, l iː u ˨, l ɔː ˧ ˥"
䌫,"l aː m ˨, l ɵ y ˨, l iː p ˨"
𢦂,l aː n ˧ ˥
㱫,l aː n ˨
㘓,l aː n ˨ ˩
𢲡,"l aː ˧ ˥, n aː ˥"
𥅈,l aː p ˧
䂰,l aː p ˨
㧜,"l aː p ˧, l aː p ˨, l iː p ˨"
䁽,"l aː p ˧, l iː p ˨"
last,l aː ˥   s iː ˨
㻋,l aː t ˨
䁖,l aː u ˥
㟺,l aː u ˨ ˩
䱾,"l aː u ˥, l aː u ˨ ˩"
㳅,"l aː u ˨ ˩, l aː u ˩ ˧"
䱖,"l aː u ˨ ˩, l aː u ˨, l iː u ˥"
㡞,"l aː u ˨ ˩, l aː u ˩ ˧, l ɵ y ˩ ˧"
㤠,"l aː u ˨ ˩, l iː t ˨"
㙩,"l aː u ˨, l iː u ˨ ˩, l iː u ˨ ˩"
䮫,"l aː u ˨ ˩, l o u ˨ ˩"
䋷,"l aː u ˨ ˩, m aː u ˨ ˩"
䓝,"l aː u ˨ ˩, m ɐ ŋ ˨"
㜷,"l aː u ˨ ˩, n ɐ i ˩ ˧"
㺏,"l aː u ˨ ˩, t s yː ˨ ˩"
𠻗,l ɛː ˨ ˩
𥝢,l e i ˨
𢃇,l e i ˩ ˧
㤦,l e i ˨
㒿,l e i ˨ ˩
䂾,"l e i ˨ ˩, l ɔː i ˧ ˥"
㗚,"l e i ˨, l ɵ t ˨"
㲠,"l e i ˨ ˩, m o u ˨ ˩"
𡃁,l ɛː ŋ ˥
䈊,"l ɛː ŋ ˥, l ɪ ŋ ˨ ˩, l ɪ ŋ ˨ ˩, l iː u ˨ ˩"
𧢝,l ɐ i ˨
𡂖,l ɐ i ˧ ˥
㒧,l ɐ i ˨
㠟,l ɐ i ˨ ˩
㩒lift,k ɐ m ˨   l iː p ˥
lift,l iː p ˥
lift口,l iː p ˥   h ɐ u ˧ ˥
lift槽,l iː p ˥   t sʰ o u ˨ ˩
lift門,l iː p ˥   m uː n ˨ ˩
䲚,"l ɐ i ˨, l ɐ m ˨"
㕸,"l ɐ i ˨, l ɐ p ˥, l ɐ p ˨"
㸊,"l ɐ i ˨, l ɐ t ˨"
𢅏,l iː m ˨ ˩
㶑,l iː m ˨
㝺,l iː m ˨ ˩
㪝,l iː n ˨
㜕,l iː n ˨ ˩
𨋢,l iː p ˥
㯿,l iː p ˨
𤹐,l iː t ˧
㬯,l iː t ˨
㞌,"l ɐ i ˥, t s aː n ˨"
㻓,"l iː t ˨, t s aː u ˥"
㡻,l iː u ˨
㝋,l iː u ˩ ˧
㶫,"l iː u ˨ ˩, l iː u ˨"
㟹,"l iː u ˨ ˩, l o u ˨ ˩"
𢮑,l ʊ k ˥
㓐,l ʊ k ˨
㺡,"l ɪ k ˨, l iː m ˩ ˧"
䥶,"l ɪ k ˨, l œː k ˧"
䐂,"l ʊ k ˨, l yː n ˨ ˩"
䀥,"l ɪ k ˨, s œː k ˧"
𡒄,l ɐ m ˩ ˧
㨆,l ɐ m ˨
㐭,l ɐ m ˩ ˧
䆂,"l ɐ m ˨ ˩, l iː m ˨ ˩"
㝝,"l ɐ m ˨ ˩, l ɐ m ˨"
㑣,"l ɐ m ˧ ˥, l ɐ m ˨ ˩"
㓓,"l ɐ m ˩ ˧, n ɐ m ˨ ˩"
䉷,"l ɐ m ˨ ˩, t s iː m ˨ ˩"
𨶙,l ɐ n ˧ ˥
𢙱,l ʊ ŋ ˨
𤮨,l ʊ ŋ ˨ ˩
㑝,l ʊ ŋ ˨
㖫,l ɪ ŋ ˨ ˩
㡵,"l ɪ ŋ ˨ ˩, l ɪ ŋ ˩ ˧"
㺪,"l ʊ ŋ ˨ ˩, pʰ ɔː k ˧"
𠹌,"l ɐ n ˧ ˥, l ɐ ŋ ˥, l ɐ ŋ ˧, n ɐ ŋ ˧"
𠹹,"l ɐ n ˨ ˩, l ɵ n ˨ ˩"
𤓓,l ɔː ˧
㿚,l ɔː ˨
㑩,l ɔː ˨ ˩
㑼,l œː k ˨
䁁,l œː ŋ ˨
㒳,l œː ŋ ˩ ˧
䣼,"l œː ŋ ˨ ˩, l œː ŋ ˨ ˩"
䩫,"l œː ŋ ˩ ˧, l ɔː ŋ ˨ ˩"
䀶,"l œː ŋ ˨, l ɔː ŋ ˨ ˩, l ɔː ŋ ˩ ˧"
㾢,l ɔː i ˨
䅘,l ɔː i ˨ ˩
䚅,"l ɔː i ˨ ˩, l ɔː i ˨"
㚓,"l ɔː i ˨ ˩, l ɔː i ˨ ˩"
䛶,"l ɔː i ˨, l ɔː k ˨"
𡀩,l ɔː k ˥
㓢,l ɔː k ˧
㦡,"l ɔː k ˧, l ɔː k ˨"
䀩,"l ɔː k ˨, l ɔː ŋ ˩ ˧"
䃕,"l ɔː k ˨, l o u ˨ ˩"
䄘,"l ɔː k ˨, pʰ ɐ ŋ ˨ ˩, pʰ ɪ ŋ ˥, tʰ ɵ y ˧, t s aː i ˧, t s iː ˨ ˩"
㖁,l ɵ n ˨
㔂,l ɵ n ˨ ˩
𧚅,l ɔː ŋ ˨
𠺘,l ɔː ŋ ˧ ˥
䍚,l ɔː ŋ ˨
廊,l ɔː ŋ ˨ ˩
𢲲,"l ɔː ŋ ˧, l ɔː ŋ ˨"
𠺘,"l ɔː ŋ ˥, l ɔː ŋ ˧ ˥"
䯖,"l ɔː ŋ ˨ ˩, l o u ˨"
㼈,"l ɵ n ˨, l ɔː ˨ ˩"
㖮,"l ɵ n ˨ ˩, l ɵ n ˨ ˩"
䉮,"l ɵ n ˨, l ɔː ŋ ˩ ˧, m ɔː ŋ ˨ ˩"
䋄,"l ɵ n ˨ ˩, m ɔː ŋ ˩ ˧"
㮚,l ɵ t ˨
㯝,"l ɵ t ˨, l o u ˨"
䴶,"l ɵ t ˨, m iː u ˨ ˩, pʰ ʊ ŋ ˨ ˩"
㧒,"l ɵ t ˨, w aː t ˨"
𡀔,l o u ˨
虜,l o u ˩ ˧
㪭,"l o u ˨ ˩, l o u ˨"
䥷,"l o u ˩ ˧, t s ɐ n ˧ ˥, t s ɐ t ˧"
𧭜,l ɵ y ˨
㑦,l ɵ y ˨
㑍,l ɵ y ˩ ˧
䇔,"l ɵ y ˨, l ɔː ˨"
㗊,"l ɵ y ˨ ˩, l ɔː ˨ ˩"
䔞,"l ɵ y ˨, l ɵ t ˨"
𫁡,l ɐ p ˨
㕇,l ɐ p ˧
䤚,"l ɐ p ˨, l e i ˩ ˧"
䉭,"l ɐ p ˨, l iː p ˨"
𢫫,l ɐ t ˥
䀳,l ɐ t ˧
䏀,"l ɐ t ˨, l iː t ˨"
𤠑,l ɐ u ˨ ˩
㔷,l ɐ u ˨
㐬,l ɐ u ˨ ˩
𪢮,l yː n ˨ ˩
㜻,l yː n ˧ ˥
㜃,"l yː n ˧ ˥, l yː t ˨"
㭞,l yː t ˧
㭩,"l yː t ˧, l yː t ˨"
㐷,m aː ˨
㦄,m aː ˨ ˩
𠹺,m aː i ˨ ˩
㜆,m aː i ˨ ˩
㩢,"m aː i ˨ ˩, m iː t ˨"
䠔,"m aː i ˨ ˩, s ɵ y ˨"
㦹,"m aː i ˩ ˧, t s œː ŋ ˨ ˩, t s œː ŋ ˩ ˧"
䈿,m aː k ˨
䨫,"m aː k ˨, m aː n ˨"
䁇,"m aː k ˨, m aː t ˨"
䘃,"m aː k ˨, m ɪ k ˨, m ɔː ŋ ˨ ˩"
㾺,"m aː ˧, m aː ˨"
䗫,"m aː ˧, m aː ˨ ˩"
䵢,"m aː ˧, m aː ˨, m e i ˨, m uː i ˨"
㑻,"m aː ˨, m e i ˩ ˧"
䳸,"m aː ˨ ˩, m ɐ i ˨ ˩, m iː n ˩ ˧"
䯦,"m aː ˧, m uː t ˨"
𢺳,m aː n ˥
㗈,m aː n ˨
㨉,m aː n ˩ ˧
䁅,m aː ŋ ˩ ˧
䎹,"m aː n ˨ ˩, m aː n ˨"
㗃,"m aː n ˨ ˩, m aː n ˩ ˧"
man,m ɛː n ˥
㝰,"m aː n ˩ ˧, m iː n ˨ ˩"
䲄,"m aː n ˩ ˧, m ɐ ŋ ˨ ˩"
㸪,"m aː n ˩ ˧, s ɵ n ˨ ˩"
䠚,m aː t ˨
䁾,"m aː t ˨, m iː t ˨"
䊅,"m aː t ˨, m ɪ ŋ ˨ ˩"
䀛,"m aː t ˨, m uː i ˨"
𢘅,m aː u ˨ ˩
㮘,m aː u ˨
䖥,m aː u ˨ ˩
䏬,"m aː u ˨ ˩, m iː n ˨ ˩, m uː i ˨ ˩"
䋞,"m aː u ˩ ˧, m ɔː ŋ ˨ ˩, m ɔː ŋ ˩ ˧, m o u ˩ ˧"
䍒,"m aː u ˩ ˧, m o u ˨ ˩"
䤊,"m aː u ˨ ˩, t s ʊ ŋ ˨ ˩"
𡥼,m ɛː ˥
mean,m iː n ˥
𧋦,m e i ˥
䉋,m e i ˨
㜫,m e i ˩ ˧
㖇,"m e i ˥, j iː ˨ ˩, t s iː ˨ ˩"
䁲,"m e i ˥, m aː i ˨ ˩"
䬿,"m e i ˩ ˧, m e i ˨"
䅏,"m e i ˩ ˧, m iː n ˩ ˧"
䤂,"m e i ˨ ˩, m uː i ˨ ˩, m uː i ˨ ˩, m uː i ˨"
㳽,"m e i ˨ ˩, n e i ˨ ˩"
䋛,m ɐ i ˩ ˧
䨪,"m ɐ i ˨ ˩, m ɔː ˥"
㛯,m iː n ˩ ˧
㒙,"m iː n ˨ ˩, m iː n ˨"
㮌,"m iː n ˧ ˥, m iː n ˨ ˩, m iː n ˨"
䤄,"m iː n ˩ ˧, m ʊ ŋ ˧ ˥, t s yː n ˧ ˥"
㨺,"m iː n ˩ ˧, m uː n ˨ ˩"
䑚,"m iː n ˩ ˧, tʰ iː m ˨ ˩"
miss,m iː ˥   s iː ˨ ˩
䈼,m iː t ˨
㒝,"m iː t ˨, t s iː u ˩ ˧"
𠴕,m iː u ˧ ˥
㑤,m iː u ˨ ˩
䚺,"m iː u ˩ ˧, t s aː u ˨ ˩, t s iː u ˨ ˩"
㳐,"m iː u ˩ ˧, t s ɐ t ˧"
𦢓,m ɐ k ˨
㙁,m ʊ k ˨
㠡,"m ʊ k ˨, n iː u ˩ ˧"
㕲,"m ʊ k ˥, t s ɪ ŋ ˨ ˩"
𩜠,"m ɐ m ˥, ŋ ɐ m ˥"
𠍁,m ɐ n ˧
㡈,m ɐ n ˨
㞶,m ɐ n ˨ ˩
𠱷,m ɪ ŋ ˥
𤷪,m ɐ ŋ ˧ ˥
㑟,m ɐ ŋ ˥
㙹,m ʊ ŋ ˨ ˩
𡁏,"ɐ m ˥, ŋ ɐ m ˥"
𠵼,"m ɐ ŋ ˥, m ɐ ŋ ˨ ˩"
䫤,"m ɐ ŋ ˥, m ɪ ŋ ˨ ˩"
㒼,"m ɐ ŋ ˨ ˩, m uː n ˨ ˩"
䋲,"m ɐ ŋ ˩ ˧, s ɪ ŋ ˨ ˩, t s aː n ˨"
𤷪𤺧,m ɐ ŋ ˧ ˥   t s ɐ ŋ ˧ ˥
䜑,"m ʊ ŋ ˨ ˩, w uː ˧"
㣎,"m ɐ n ˨, m ʊ k ˨"
㜶,"m ɐ n ˩ ˧, m ɐ n ˨"
㙢,"m ɐ n ˨, m ɐ ŋ ˨"
㗄,"m ɐ n ˨ ˩, m ɐ n ˨, m ɪ ŋ ˨ ˩"
䯶,"m ɐ n ˨ ˩, m uː n ˨ ˩"
䭴,"m ɐ n ˩ ˧, w ɐ n ˨ ˩"
䩋,m ɔː ˥
䃺,m ɔː ˨ ˩
㱳,m ɔː k ˨
㷬,"m ɔː k ˨, m ʊ ŋ ˨ ˩"
㹮,"m ɔː k ˨, m o u ˨"
㿺,"m ɔː k ˥, pʰ ɔː k ˥"
𥐞,m ɔː ŋ ˨ ˩
㓁,m ɔː ŋ ˩ ˧
㴇,"m ɔː ŋ ˨ ˩, s iː p ˨"
㒻,m o u ˨
㑄,m o u ˩ ˧
㴘,"m o u ˨, m ʊ k ˨"
䉑,"m o u ˨ ˩, m o u ˩ ˧"
㝟,"m o u ˨, m uː i ˨"
䭷,"m o u ˨ ˩, w uː ˨ ˩"
